Latitude,Longitude,Elevation,Grade(%)
37.98101,-4.78344,527.3,5.990501505
37.98129,-4.78445,517,5.719361906
37.98157,-4.78547,514,5.232329231
37.98183,-4.78606,516.1,4.490471058
37.98239,-4.78678,526.9,3.463877368
37.9828,-4.78714,532.6,2.362068658
37.98351,-4.78744,535.3,1.830232437
37.9842299,-4.78748,534.9,2.422952322
37.98503,-4.78731,530.1,3.920743912
37.9856,-4.78703,534.3,5.417398664
37.98616,-4.78676,538.3,6.595879819
37.98673,-4.78648,541.1,6.654211136
37.98733,-4.78622,539.6,6.193708678
37.9879,-4.78601,545.9,5.759253905
37.98852,-4.78583,557.3,5.599595708
37.989,-4.78574,569.5,5.422161556
37.98959,-4.78572,575.8,5.186417094
37.99011,-4.78575,576.4,4.854392624
37.9904,-4.78579,572.5,3.547354825
37.99119,-4.78602,566.1,1.945613911
37.99156,-4.78618,565.6,-0.000703746
37.99221,-4.78658,566,-1.705497314
37.99266,-4.78698,566.2,-3.658014194
37.9931,-4.78738,563,-5.345878449
37.99354,-4.7878999,559.2,-6.760985875
37.99389,-4.78853,557.5,-7.418822215
37.99425,-4.78916,550.8,-7.656930639
37.99465,-4.79003,533.5,-7.461685763
37.9949299,-4.79078,526.9,-7.365379242
37.9951999,-4.79153,522.4,-7.437809119
37.99548,-4.79228,523.1,-7.457618273
37.9958699,-4.7933,512.3246746,-7.418611954
37.9961,-4.79381,506.7398389,-7.122227651
37.99654,-4.79458,497.7,-6.701810336
37.99703,-4.79533,496.2,-6.595762499
37.9975,-4.79593,497.7,-5.969526354
37.99797,-4.79653,498.9,-5.446047856
37.99854,-4.79703,494.3,-5.726235682
37.99912,-4.79754,484.5,-5.723878077
37.99964,-4.79787,478.8,-4.982550388
38.00015,-4.79821,474.6,-3.410496905
38.00094,-4.79865,472.6,-2.277115932
38.00174,-4.79909,469.5,-1.66445258
38.00253,-4.79953,463.8,-1.367842333
38.00333,-4.79997,471,-0.911699626
38.00412,-4.80041,469,-0.330384929
38.00491,-4.80086,471.7,0.393671052
38.00571,-4.8013,485.9,1.15195497
38.0065,-4.80174,495.1,1.9224749
38.00729,-4.80218,492.4,2.644056217
38.00809,-4.80262,482.9,2.860450452
38.00888,-4.80307,481,2.77100018
38.00967,-4.80351,484,2.880932486
38.01047,-4.80395,486.1,2.8350373
38.01126,-4.80439,487.9,3.188550218
38.01205,-4.80483,495.3,3.350569386
38.01285,-4.80527,506.3,3.46082031
38.01364,-4.80572,514.6,3.611293987
38.01443,-4.80616,513.5,3.995496717
38.01523,-4.8066,509.9,4.451137451
38.01602,-4.80704,516.1,4.438258631
38.01681,-4.80748,528.4,4.169410247
38.01761,-4.80793,530.4,3.766840921
38.0184,-4.80837,531.8,3.182854173
38.01896,-4.8086399,531.5,2.325223212
38.01953,-4.80891,530,1.778704603
38.02009,-4.8091799,528.3,1.634458936
38.02086,-4.80944,538.2,1.712081363
