Latitude,Longitude,Elevation,Grade(%)
44.52016,-107.91937,1224.5,0.917008061
44.52008,-107.91865,1226.9,0.951782235
44.51994,-107.91758,1230.3,0.987121028
44.5198,-107.91651,1231.3,1.017171127
44.51966,-107.91544,1234.1,1.039906501
44.51952,-107.91437,1236.4,1.056552657
44.51938,-107.9133,1239.5,1.068778316
44.51924,-107.91223,1240.8,1.084592907
44.5191,-107.91116,1242.7,1.100669765
44.51901,-107.91023,1242.9,1.109268416
44.51896,-107.90916,1239.8,1.102161719
44.51896,-107.9086,1238.9,1.0843053
44.51899,-107.90766,1245.4,1.06454808
44.51906,-107.90669,1246.1,1.053391018
44.5192,-107.90553,1246.5,1.03576279
44.51933,-107.90436,1246.1,1.011495932
44.51946,-107.90319,1245.3,0.983396845
44.5196,-107.90202,1248.2,0.951158519
44.51973,-107.90086,1248.2,0.918226175
44.51987,-107.89969,1247.9,0.890976057
44.52,-107.89852,1247.4,0.866612392
44.52014,-107.89735,1246.3,0.840798029
44.52027,-107.89619,1245.9,0.805961983
44.52034,-107.89543,1245.9,0.760455663
44.52042,-107.89436,1245.8,0.725090357
44.52045,-107.89366,1246.7,0.701505517
44.52046,-107.89282,1248.1,0.683393857
44.52046,-107.89172,1249.1,0.672362249
44.52045,-107.89062,1248.8,0.666787999
44.52044,-107.88951,1245.9,0.669361479
44.52043,-107.88841,1245.5,0.685060417
44.52043,-107.88731,1246.2,0.704328814
44.52042,-107.8862,1249.5,0.681879212
44.52042,-107.88519,1249.6,0.658507614
44.52042,-107.88417,1249.6,0.640612352
44.52042,-107.88316,1249.8,0.647710855
44.52041,-107.88214,1250.8,0.654117107
44.52041,-107.88112,1252.7,0.65382411
44.52042,-107.88,1254.9,0.658888719
44.52042,-107.87887,1257.3,0.669629147
44.52043,-107.87774,1259,0.693953511
44.52043,-107.87661,1260,0.720775333
44.52044,-107.87549,1260.6,0.746825704
44.52044,-107.87436,1261.5,0.781262068
44.52045,-107.87323,1263.5,0.813248333
44.52045,-107.8721,1264.8,0.843483889
44.52046,-107.87092,1264.8,0.871173555
44.52046,-107.86974,1264,0.896457743
44.52046,-107.86855,1262.7,0.927156121
44.52045,-107.86791,1262.6,0.962963621
44.52042,-107.86727,1262.6,0.993238697
44.52038,-107.86663,1262.6,1.015634491
44.52029,-107.86575,1259.3,1.031214234
44.52021,-107.86486,1258.8,1.044027703
44.52007,-107.86372,1275.9,1.051525626
44.51994,-107.86259,1275.8,1.063440447
44.51981,-107.86145,1273.5,1.073535709
44.51968,-107.86031,1273.3,1.079052872
44.51955,-107.85917,1276.3,1.076398137
44.51944,-107.85844,1280,1.068431147
44.51933,-107.85772,1280.5,1.056032036
44.5192,-107.85703,1280.3,1.035351172
44.51907,-107.85635,1280.2,1.009949658
44.51881,-107.85518,1281.3,0.978590804
44.51856,-107.85401,1283.3,0.939451284
44.5183,-107.85285,1280.8,0.892857727
44.51805,-107.85168,1281.1,0.834927759
44.5178,-107.85052,1281.4,0.785551267
44.51768,-107.84991,1281.8,0.745971079
44.51755,-107.8493,1282,0.715739619
44.51746,-107.84873,1281.3,0.700345889
44.5174,-107.84818,1280.7,0.690483183
44.51731,-107.84696,1282.8,0.683099599
44.5173,-107.84646,1283.6,0.677913649
44.51733,-107.84529,1281.8,0.661701857
44.51743,-107.84422,1280.2,0.621978601
44.51751,-107.84363,1280.2,0.567618575
44.51761,-107.84304,1279.7,0.540369471
44.51773,-107.84244,1278.5,0.483284512
