Latitude,Longitude,Elevation,Grade(%)
38.42421,-107.0751499,2508.6,4.202742936
38.4233199,-107.07522,2507.2,4.022606279
38.42242,-107.07529,2508.6,3.856949457
38.42153,-107.07536,2518.4,3.698846352
38.42064,-107.07543,2523.4,3.549915971
38.41974,-107.07549,2525.9,3.383761211
38.4189099,-107.07564,2527.9,3.224201444
38.41817,-107.07581,2528.7,3.067811849
38.41773,-107.07597,2530.1,2.905765411
38.4173,-107.07614,2531.3,2.759266966
38.41651,-107.07646,2536,2.649650815
38.41571,-107.07679,2538.1,2.548184488
38.41491,-107.07711,2535.7,2.444262279
38.41411,-107.07744,2537.4,2.35611001
38.41363,-107.0776,2537.4,2.288219296
38.41327,-107.07768,2537.9,2.220822308
38.41271,-107.07775,2539.2,2.147882709
38.41243,-107.07773,2539.6,2.08493895
38.4119699,-107.07766,2540.4,2.008626849
38.41114,-107.0772999,2541.2,1.946989468
38.41055,-107.077,2545.3,1.888183416
38.40997,-107.0767,2546.3,1.791534915
38.40928,-107.07645,2547.3,1.680383954
38.40881,-107.0763599,2547.4,1.620707598
38.40838,-107.07632,2547.5,1.583822135
38.40788,-107.07633,2549.3,1.551753695
38.40704,-107.07648,2555.5,1.544039342
38.40621,-107.07673,2558.5,1.551664501
38.40538,-107.07697,2562.2,1.577084207
38.40454,-107.07722,2563.5,1.595112819
38.4037099,-107.07746,2560.7,1.616815597
38.40288,-107.07771,2559.8,1.631359106
38.40204,-107.07795,2560.4,1.610631937
38.40121,-107.0782,2560.9,1.588867431
38.40037,-107.07844,2560.5,1.555634475
38.39954,-107.07869,2562.8,1.538866445
38.39871,-107.07893,2564.9,1.555861746
38.3979,-107.07906,2566.3,1.570697809
38.39743,-107.07906,2567.3,1.604101755
38.39696,-107.07905,2568.7,1.624233827
38.39668,-107.07902,2569.1,1.693839826
38.39588,-107.07892,2571.1,1.753015748
38.39508,-107.07881,2573.4,1.814201994
38.39428,-107.07871,2576.9,1.873424919
38.3934799,-107.0786,2579.9,1.915013841
38.39268,-107.0785,2583,2.004638938
38.3919,-107.07835,2583.5,2.143159008
38.3911299,-107.07821,2583,2.311073447
38.39056,-107.07809,2583,2.492752285
38.38999,-107.07796,2584.7,2.6618782
38.38924,-107.07773,2589.1,2.799855544
38.38848,-107.07749,2593.4,2.895906323
38.38772,-107.07726,2597.1,2.952199489
38.38696,-107.07702,2601.6,3.017866816
38.3862,-107.07678,2606.2,3.115736764
38.38545,-107.07655,2609,3.247539837
38.38469,-107.07631,2610.1,3.320051003
38.38388,-107.07612,2614.1,3.405312625
38.38338,-107.07605,2615.2,3.487199317
38.38266,-107.07603,2619.2,3.550983592
38.38204,-107.07606,2621,3.578489421
38.38154,-107.0761799,2624.2,3.595475416
38.38103,-107.0763,2626.8,3.614862713
38.38046,-107.07653,2629.4,3.673678486
38.37988,-107.0767599,2633.5,3.748583934
38.37937,-107.07707,2634,3.827504365
38.37885,-107.07738,2636,3.887943224
38.3783,-107.07782,2637.1,3.905496223
38.37774,-107.07825,2639.9,3.867341657
38.3771,-107.0786,2643.7,3.791479823
38.37646,-107.07894,2645.9,3.748380495
38.37579,-107.07903,2650.7,3.703391328
38.37547,-107.07906,2654,3.672971057
38.3750799,-107.07901,2655.7,3.648966385
38.37454,-107.07889,2654.7,3.677265728
38.374,-107.07877,2653.7,3.696467312
38.37335,-107.07868,2660.7,3.734223733
38.3728,-107.07865,2661.4,3.825325192
38.37238,-107.07867,2662.6,3.92090407
38.37186,-107.07879,2665.7,4.080806849
38.37138,-107.07899,2669.7,4.257090018
38.37089,-107.07919,2673.1,4.465793697
38.37024,-107.07958,2677.1,4.671249639
38.36959,-107.07997,2678,4.910101601
38.36894,-107.08036,2679.7,5.060213187
38.36836,-107.08067,2681.9,5.13231338
38.36778,-107.08099,2683.7,5.106426477
